"doc_id","filepath","topo_x","topo_y","topo_z"
"01d274d1","./strategy/global-brand-strategy/resources/Resource_Requirements_Assessment.md","reference","xie_baojian","active"
"d8faa214","./.workspace_optimization/phase4_after_report.md","reference","general","active"
"f4072c3b","./.workspace_optimization/operation_log.md","reference","general","active"
"85150f91","./.workspace_optimization/backup_critical/config/decision-permission-matrix.md","reference","xu_sir","active"
"e45d45a1","./.workspace_optimization/backup_critical/HEARTBEAT.md","reference","xu_sir","active"
"c0b9b723","./.workspace_optimization/backup_critical/memory/2026-03-13_小时协调检查报告_1624.md","reference","liu_honglei","active"
"ce9a0065","./.workspace_optimization/backup_critical/memory/2026-03-13.md","reference","general","active"
"cc45d63c","./.workspace_optimization/backup_critical/memory/2026-03-14.md","reference","xu_sir","active"
"2e364b54","./.workspace_optimization/backup_critical/memory/2026-03-16.md","reference","xu_sir","active"
"65195099","./.workspace_optimization/backup_critical/memory/info-collection/2026-03-16_06-00_hourly.md","reference","general","active"
"d9dac24e","./.workspace_optimization/backup_critical/memory/2026-03-06.md","reference","xu_sir","active"
"fd344fbb","./.workspace_optimization/backup_critical/memory/2026-03-09-回顾清单.md","reference","liu_honglei","active"
"31caa072","./.workspace_optimization/backup_critical/memory/2026-03-14-WIP-004补救报告.md","reference","liu_honglei","evolving"
"9c740d63","./.workspace_optimization/backup_critical/memory/BLUE_TEAM_REPORT_RECEIVED.md","reference","general","active"
"b4a808a3","./.workspace_optimization/backup_critical/memory/2026-03-14-专家邀请函待确认稿.md","reference","liu_honglei","active"
"9841c917","./.workspace_optimization/backup_critical/memory/2026-03-16_小时协调检查报告_1924.md","reference","xu_sir","active"
"66c9532a","./.workspace_optimization/backup_critical/memory/第一性原则强制执行验证报告_2026-03-15.md","reference","liu_honglei","active"
"5dbadcad","./.workspace_optimization/backup_critical/memory/2026-03-13-过期任务补救报告.md","reference","general","active"
"ade2b09b","./.workspace_optimization/backup_critical/memory/2026-03-14_小时协调检查报告_1124.md","reference","xu_sir","active"
"6835b4fb","./.workspace_optimization/backup_critical/memory/reminder-audit-report-2026-03-15.md","reference","general","active"
"d942ca1b","./.workspace_optimization/backup_critical/memory/improvement-report-2026-03-15.md","reference","xu_sir","active"
"fd5b6f11","./.workspace_optimization/backup_critical/memory/task-coordination-2026-03-13-2046.md","reference","general","active"
"ddf4ce68","./.workspace_optimization/backup_critical/memory/2026-03-17.md","reference","general","active"
"32bfa719","./.workspace_optimization/backup_critical/memory/clawhub-install-retry-report-2026-03-13.md","reference","general","active"
"df457c4b","./.workspace_optimization/backup_critical/memory/task-coordination-2026-03-13-2146.md","reference","general","active"
"8357659c","./.workspace_optimization/backup_critical/memory/2026-03-15.md","reference","xu_sir","active"
"94840a8a","./.workspace_optimization/backup_critical/memory/2026-03-14_小时协调检查报告_2024.md","reference","xu_sir","active"
"3961ad53","./.workspace_optimization/backup_critical/memory/TASK_SCAN_REPORT_2026-03-10.md","reference","liu_honglei","active"
"1f77651f","./.workspace_optimization/backup_critical/memory/2026-03-13_小时协调检查报告_2224.md","reference","xu_sir","active"
"c8b22293","./.workspace_optimization/backup_critical/memory/2026-03-13_小时协调检查报告_1724.md","reference","xu_sir","active"
"ea084d58","./.workspace_optimization/backup_critical/memory/2026-03-15-GAME产品化交付.md","reference","luo_han","active"
"990ca676","./.workspace_optimization/backup_critical/memory/2026-03-07.md","reference","xu_sir","active"
"b22721c6","./.workspace_optimization/backup_critical/memory/2026-03-14_小时协调检查报告_0124.md","reference","xu_sir","active"
"5eba3de5","./.workspace_optimization/backup_critical/memory/audit_report_20260315.md","reference","general","active"
"a39acabc","./.workspace_optimization/backup_critical/memory/2026-03-14_小时协调检查报告_2124.md","reference","xu_sir","active"
"4cf5466a","./.workspace_optimization/backup_critical/memory/2026-03-14_小时协调检查报告_0924.md","reference","xu_sir","active"
"d14d3d0a","./.workspace_optimization/backup_critical/memory/hourly_coordination_2026-03-15_1124.md","reference","general","active"
"8f50e730","./.workspace_optimization/backup_critical/memory/RECOVERY_PACKAGE_V1/2026-03-13.md","reference","general","active"
"30bd3e83","./.workspace_optimization/backup_critical/memory/RECOVERY_PACKAGE_V1/URG-001-完成报告.md","reference","xu_sir","active"
"fe2fdd5f","./.workspace_optimization/backup_critical/memory/RECOVERY_PACKAGE_V1/README.md","reference","xu_sir","active"
"24467cc1","./.workspace_optimization/backup_critical/memory/RECOVERY_PACKAGE_V1/USER.md","reference","general","active"
"ec3e72c6","./.workspace_optimization/backup_critical/memory/RECOVERY_PACKAGE_V1/DISASTER_RECOVERY_V1.md","reference","xu_sir","active"
"bd302544","./.workspace_optimization/backup_critical/memory/RECOVERY_PACKAGE_V1/MEMORY.md","reference","xu_sir","active"
"f0b81a61","./.workspace_optimization/backup_critical/memory/RECOVERY_PACKAGE_V1/SOUL.md","reference","xu_sir","active"
"7693da41","./.workspace_optimization/backup_critical/memory/RECOVERY_PACKAGE_V1/IDENTITY.md","reference","xu_sir","active"
"49721ca5","./.workspace_optimization/backup_critical/memory/working/egbertie-today-tasks-5.md","reference","fang_yifeng","active"
"98ba5b1c","./.workspace_optimization/backup_critical/memory/working/cron_optimization_C_deployed.md","reference","general","active"
"9de261fb","./.workspace_optimization/backup_critical/memory/working/token_optimization_strategy.md","reference","general","active"
"e2fdeb9b","./.workspace_optimization/backup_critical/memory/working/current_context.md","reference","general","active"
"db222fd5","./.workspace_optimization/backup_critical/memory/working/superpowers_security_audit.md","reference","general","active"
"ed1025dc","./.workspace_optimization/backup_critical/memory/working/resource-execution-handbook.md","reference","xu_sir","active"
"c62d688a","./.workspace_optimization/backup_critical/memory/working/academic_deep_research_architecture.md","reference","xu_sir","active"
"598fa9e3","./.workspace_optimization/backup_critical/memory/working/epic_upgrade_tasklist.md","reference","luo_han","active"
"25a0762f","./.workspace_optimization/backup_critical/memory/working/today_research_tasks.md","reference","liu_honglei","active"
"c3e6ffa2","./.workspace_optimization/backup_critical/memory/working/encyclopedia_v1.1_text.md","reference","liu_honglei","active"
"5e254de3","./.workspace_optimization/backup_critical/memory/working/skill_treasure_hunt.md","methodology","xu_sir","active"
"b1a5def1","./.workspace_optimization/backup_critical/memory/working/night_research_expert_enhancement.md","reference","liu_honglei","active"
"0ea7d161","./.workspace_optimization/backup_critical/memory/working/file_upload_integrity_check_20260318.md","reference","luo_han","active"
"6c349f9f","./.workspace_optimization/backup_critical/memory/working/totem_expert_integration.md","reference","luo_han","active"
"555a59f3","./.workspace_optimization/backup_critical/memory/intelligence/info-collection-2026-03-15-1700.md","reference","xu_sir","active"
"e9ec0827","./.workspace_optimization/backup_critical/memory/2026-03-09.md","reference","liu_honglei","active"
"8ad1d4ad","./.workspace_optimization/backup_critical/memory/2026-03-10.md","reference","xu_sir","active"
"62d504cc","./.workspace_optimization/backup_critical/memory/conversation-summary-2026-03-15.md","reference","xu_sir","active"
"acd4ccc9","./.workspace_optimization/backup_critical/memory/hourly-check-2026-03-15-0624.md","reference","general","active"
"07582daf","./.workspace_optimization/backup_critical/memory/2026-03-15_小时协调检查报告_0424.md","reference","liu_honglei","active"
"5c5ee51b","./.workspace_optimization/backup_critical/memory/2026-03-15_小时协调检查报告_0124.md","reference","liu_honglei","active"
"8258d651","./.workspace_optimization/backup_critical/memory/2026-03-08.md","reference","liu_honglei","active"
"a339a852","./.workspace_optimization/backup_critical/memory/2026-03-08_重启状态保存.md","reference","xu_sir","active"
"3ed13b8d","./.workspace_optimization/backup_critical/memory/2026-03-10-遗忘任务补救报告.md","reference","general","active"
"7e1c75b4","./.workspace_optimization/backup_critical/memory/2026-03-14-WIP-003状态核查报告.md","reference","xu_sir","evolving"
"20ab2f45","./.workspace_optimization/backup_critical/memory/2026-03-14_小时协调检查报告_0024.md","reference","liu_honglei","active"
"afb8d230","./.workspace_optimization/backup_critical/memory/quick-replenishment-2026-03-15-1220.md","reference","liu_honglei","active"
"0bff62e5","./.workspace_optimization/backup_critical/memory/2026-03-18.md","reference","liu_honglei","active"
"60160f37","./.workspace_optimization/backup_critical/memory/archive/wulu_totem_system.md","reference","liu_honglei","archived"
"94a1f0cd","./.workspace_optimization/backup_critical/memory/archive/skill_system.md","methodology","general","archived"
"fbaf15e3","./.workspace_optimization/backup_critical/memory/archive/egbertie_full_profile.md","reference","liu_honglei","archived"
"0b0c3aff","./.workspace_optimization/backup_critical/memory/archive/project_history_2026-03.md","reference","xie_baojian","archived"
"1d7b456c","./.workspace_optimization/backup_critical/memory/archive/working_principles.md","reference","xu_sir","archived"
"c1e693a3","./.workspace_optimization/backup_critical/README.md","reference","general","active"
"80eeff48","./.workspace_optimization/backup_critical/USER.md","reference","general","active"
"e1f5eaa4","./.workspace_optimization/backup_critical/MEMORY.md","reference","liu_honglei","active"
"334eaff6","./.workspace_optimization/backup_critical/AGENTS.md","reference","xu_sir","active"
"45357060","./.workspace_optimization/backup_critical/docs/FIRST_PRINCIPLE_AUDIT_FULL_2026-03-15.md","reference","xie_baojian","active"
"b064c36e","./.workspace_optimization/backup_critical/docs/SKILL_ASSESSMENT_QUEUE.md","methodology","general","active"
"7c1b1c23","./.workspace_optimization/backup_critical/docs/CRON_OPTIMIZATION_V1.1_IMPLEMENTATION.md","implementation","general","active"
"20e2566b","./.workspace_optimization/backup_critical/docs/INSPECTION_COMPLETION_REPORT.md","reference","general","active"
"c9c648f0","./.workspace_optimization/backup_critical/docs/AI_TEAM_SKILL_ASSIGNMENTS.md","methodology","xu_sir","active"
"a3cdefa8","./.workspace_optimization/backup_critical/docs/CRON_DAILY_MERGE_V1.2.md","reference","general","active"
"c3e43e55","./.workspace_optimization/backup_critical/docs/NOTION_SYNC_RETRY_REPORT.md","reference","general","active"
"6090f515","./.workspace_optimization/backup_critical/docs/FIRST_PRINCIPLE_UPGRADE_V1.1_PLAN.md","reference","xie_baojian","active"
"f7094a5a","./.workspace_optimization/backup_critical/docs/零成本启动工具包.md","reference","general","active"
"c03a12f6","./.workspace_optimization/backup_critical/docs/首月内容日历.md","reference","general","active"
"9ab98b6c","./.workspace_optimization/backup_critical/docs/GITHUB_SECRETS_CLEANUP_REPORT.md","reference","general","active"
"2737f1bd","./.workspace_optimization/backup_critical/docs/NOTION_CRM_PM_SETUP.md","reference","xu_sir","active"
"d0626290","./.workspace_optimization/backup_critical/docs/KIMI_CODE_COLLABORATION.md","reference","general","active"
"cdd9a140","./.workspace_optimization/backup_critical/docs/CONTINUOUS_OPTIMIZATION_SYSTEM_V1.0.md","reference","general","active"
"703f7f10","./.workspace_optimization/backup_critical/docs/FIRST_PRINCIPLE_DEEP_AUDIT_V2_START.md","reference","xie_baojian","active"
"b8212be0","./.workspace_optimization/backup_critical/docs/COMPREHENSIVE_AUDIT_2026-03-10.md","reference","xu_sir","active"
"493f1f46","./.workspace_optimization/backup_critical/docs/PROSPECT_THEORY_FRAMEWORK.md","reference","luo_han","active"
"640315b6","./.workspace_optimization/backup_critical/docs/BLUE_TEAM_OPINION_V1.0.md","reference","liu_honglei","active"
"4e5b5dbe","./.workspace_optimization/backup_critical/docs/SYNC_COMPLETION_REPORT_2026-03-15.md","reference","general","active"
"d6f92ad2","./.workspace_optimization/backup_critical/docs/LEARNING_COMMUNITY.md","reference","xie_baojian","active"
"be5fc768","./.workspace_optimization/backup_critical/docs/BRAND_MESSAGING_V2.0.md","reference","general","active"
"7f4a9c8b","./.workspace_optimization/backup_critical/docs/MEETING_SCHEDULE.md","reference","general","active"
"20b6e4f5","./.workspace_optimization/backup_critical/docs/FEISHU_TECH_ISSUES_SUMMARY.md","reference","xu_sir","active"
"bebcd855","./.workspace_optimization/backup_critical/docs/INTEGRATION_SUMMARY_V1.0.md","reference","general","active"
"8e12a3f0","./.workspace_optimization/backup_critical/docs/3月25日官宣执行清单.md","reference","general","active"
"c80ac4e1","./.workspace_optimization/backup_critical/docs/五路图腾_水墨风_Prompts.md","reference","general","active"
